/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.25:-8.16936860564696,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.4268:16.3427:238.0
/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.25:-8.16936860564696,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.4336:16.3336:237.0
/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.25:-8.16936860564696,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.4403:16.3247:237.0
/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.25:-8.16936860564696,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.4467:16.3154:236.0
/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.25:-8.16936860564696,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.4535:16.3063:236.0
/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.25:-8.16936860564696,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.4602:16.2972:236.0
/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.25:-8.16936860564696,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.4667:16.2881:236.0
/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.25:-8.16936860564696,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.4734:16.2788:236.0
/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.25:-8.16936860564696,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.48:16.2699:237.0
/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.25:-8.16936860564696,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.4863:16.2606:237.0
/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.25:-8.16936860564696,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.4932:16.2514:237.0
/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.25:-8.16936860564696,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.5:16.2424:238.0
/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.25:-8.16936860564696,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.5064:16.2332:237.0
/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.25:-8.16936860564696,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.5131:16.2241:237.0
/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.25:-8.16936860564696,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.5198:16.2148:237.0
/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.25:-8.16936860564696,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.5263:16.2055:237.0
/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.25:-8.16936860564696,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.533:16.1964:238.0
/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.25:-8.16936860564696,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.5397:16.1875:238.0
/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.25:-8.16936860564696,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.5462:16.1781:238.0
/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.25:-8.16936860564696,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.5529:16.1688:237.0
/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.25:-8.16936860564696,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.5598:16.1599:237.0
/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.25:-8.16936860564696,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.5661:16.1504:237.0
/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.25:-8.16936860564696,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.573:16.1411:237.0
/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.25:-8.16936860564696,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.5797:16.132:236.0
/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.0:-8.103426664487843,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.5864:16.1228:236.0
/home/onief/Documents/Bachelorarbeit/NetCdfFiles/ERA/2019/08/B20190815_10.nc,time:latitude:longitude:u10,1.5658632E9:45.5:196.0:-8.103426664487843,/home/onief/Documents/Bachelorarbeit/NetCdfFiles/IAGOS/IAGOS_timeseries_2019081509303904.nc,UTC_time:lat:lon:air_speed_AC,1.5658632E9:45.5929:16.1135:236.0
